Время[c],Напряжение[В]
3.3431,1.6242
3.3437,1.6141
3.3442,1.6191
3.3448,1.6141
3.3453,1.6242
3.3459,1.6191
3.3464,1.6191
3.3470,1.6191
3.3475,1.6141
3.3481,1.6191
3.3486,1.6191
3.3491,1.6141
3.3497,1.6141
3.3503,1.6141
3.3508,1.6191
3.3513,1.6191
3.3519,1.6141
3.3524,1.6141
3.3530,1.6191
3.3535,1.6191
3.3541,1.6141
3.3546,1.6141
3.3552,1.6191
3.3557,1.6191
3.3562,1.6141
3.3568,1.6141
3.3573,1.6191
3.3579,1.6141
3.3584,1.6191
3.3590,1.6191
3.3595,1.6141
3.3601,1.6191
3.3606,1.6141
3.3612,1.6191
3.3617,1.6141
3.3623,1.6191
3.3628,1.6141
3.3634,1.6191
3.3639,1.6141
3.3645,1.6191
3.3650,1.6191
3.3656,1.6141
3.3661,1.6191
3.3666,1.6191
3.3672,1.6141
3.3677,1.6191
3.3683,1.6141
3.3688,1.6191
3.3694,1.6191
3.3699,1.6191
3.3705,1.6141
3.3710,1.6191
3.3715,1.6141
3.3721,1.6141
3.3726,1.6191
3.3732,1.6141
3.3737,1.6191
3.3743,1.6191
3.3748,1.6191
3.3754,1.6191
3.3760,1.6191
3.3765,1.6141
3.3771,1.6191
3.3776,1.6141
3.3782,1.6191
3.3787,1.6191
3.3793,1.6141
3.3798,1.6191
3.3804,1.6141
3.3809,1.6191
3.3815,1.6191
3.3820,1.6141
3.3826,1.6191
3.3831,1.6141
3.3837,1.6191
3.3842,1.6141
3.3847,1.6191
3.3853,1.6141
3.3858,1.6191
3.3864,1.6191
3.3870,1.6141
3.3875,1.6191
3.3881,1.6141
3.3886,1.6141
3.3891,1.6090
3.3897,1.6191
3.3902,1.6141
3.3908,1.6191
3.3913,1.6191
3.3919,1.6141
3.3925,1.6191
3.3930,1.6141
3.3936,1.6191
3.3941,1.6191
3.3946,1.6141
3.3952,1.6141
3.3957,1.6141
3.3963,1.6141
3.3968,1.6141
3.3974,1.6141
3.3979,1.6191
3.3985,1.6191
3.3990,1.6191
3.3996,1.6141
3.4001,1.6191
3.4007,1.6141
3.4012,1.6191
3.4018,1.6191
3.4023,1.6191
3.4029,1.6191
3.4034,1.6191
3.4039,1.6141
3.4045,1.6191
3.4050,1.6191
3.4056,1.6191
3.4061,1.6141
3.4067,1.6141
3.4072,1.6191
3.4078,1.6141
3.4083,1.6191
3.4089,1.6141
3.4094,1.6191
3.4100,1.6141
3.4105,1.6141
3.4111,1.6141
3.4116,1.6191
3.4122,1.6191
3.4127,1.6191
3.4145,1.6191
3.4151,1.6191
3.4156,1.6141
3.4162,1.6141
3.4167,1.6191
3.4173,1.6141
3.4178,1.6191
3.4183,1.6191
3.4189,1.6141
3.4194,1.6242
3.4200,1.6090
3.4205,1.6191
3.4211,1.6191
3.4216,1.6141
3.4222,1.6191
3.4227,1.6191
3.4233,1.6141
3.4239,1.6141
3.4244,1.6141
3.4249,1.6191
3.4255,1.6191
3.4260,1.6141
3.4266,1.6191
3.4271,1.6141
3.4277,1.6141
3.4282,1.6191
3.4288,1.6191
3.4293,1.6090
3.4298,1.6191
3.4304,1.6141
3.4309,1.6141
3.4315,1.6141
3.4320,1.6191
3.4326,1.6191
3.4331,1.6141
3.4336,1.6191
3.4342,1.6191
3.4347,1.6141
3.4353,1.6141
3.4358,1.6191
3.4364,1.6141
3.4369,1.6141
3.4375,1.6191
3.4380,1.6141
3.4385,1.6141
3.4391,1.6191
3.4396,1.6141
3.4402,1.6191
3.4407,1.6191
3.4413,1.6141
3.4418,1.6141
3.4423,1.6141
3.4429,1.6141
3.4434,1.6141
3.4440,1.6191
3.4445,1.6141
3.4451,1.6242
3.4456,1.6191
3.4462,1.6141
3.4467,1.6191
3.4473,1.6191
3.4478,1.6141
3.4484,1.6191
3.4489,1.6191
3.4494,1.6191
3.4500,1.6141
3.4505,1.6191
3.4511,1.6191
3.4516,1.6191
3.4522,1.6191
3.4527,1.6191
3.4533,1.6141
3.4538,1.6191
3.4544,1.6141
3.4549,1.6242
3.4555,1.6141
3.4560,1.6191
3.4566,1.6141
3.4571,1.6191
3.4577,1.6191
3.4582,1.6191
3.4587,1.6141
3.4593,1.6191
3.4598,1.6141
3.4604,1.6191
3.4609,1.6191
3.4615,1.6191
3.4620,1.6141
3.4626,1.6191
3.4631,1.6191
3.4637,1.6191
3.4642,1.6141
3.4648,1.6141
3.4653,1.6141
3.4659,1.6141
3.4664,1.6141
3.4670,1.6141
3.4675,1.6191
3.4681,1.6141
3.4686,1.6141
3.4692,1.6141
3.4697,1.6191
3.4708,1.6141
3.4714,1.6191
3.4719,1.6191
3.4725,1.6191
3.4730,1.6141
3.4740,1.6191
3.4745,1.6141
3.4751,1.6141
3.4756,1.6141
3.4762,1.6191
3.4767,1.6141
3.4773,1.6141
3.4778,1.6191
3.4784,1.6191
3.4789,1.6141
3.4794,1.6141
3.4800,1.6191
3.4805,1.6191
3.4811,1.6090
3.4816,1.6191
3.4822,1.6191
3.4827,1.6191
3.4832,1.6191
3.4838,1.6191
3.4843,1.6191
3.4849,1.6191
3.4854,1.6191
3.4860,1.6141
3.4865,1.6191
3.4871,1.6141
3.4876,1.6191
3.4882,1.6141
3.4887,1.6141
3.4893,1.6141
3.4898,1.6141
3.4904,1.6141
3.4909,1.6191
3.4915,1.6191
3.4920,1.6191
3.4926,1.6141
3.4932,1.6141
3.4937,1.6141
3.4942,1.6141
3.4948,1.6191
3.4953,1.6141
3.4959,1.6141
3.4964,1.6191
3.4970,1.6191
3.4975,1.6141
3.4981,1.6191
3.4986,1.6191
3.4992,1.6191
3.4997,1.6191
3.5006,1.6191
3.5011,1.6191
3.5017,1.6191
3.5022,1.6191
3.5028,1.6191
3.5033,1.6141
3.5038,1.6191
3.5044,1.6141
3.5049,1.6141
3.5055,1.6141
3.5060,1.6191
3.5066,1.6191
3.5071,1.6191
3.5077,1.6191
3.5082,1.6141
3.5088,1.6191
3.5093,1.6141
3.5099,1.6191
3.5104,1.6191
3.5109,1.6141
3.5115,1.6191
3.5120,1.6191
3.5126,1.6191
3.5131,1.6141
3.5137,1.6141
3.5142,1.6191
3.5147,1.6141
3.5153,1.6191
3.5158,1.6191
3.5164,1.6191
3.5170,1.6191
3.5175,1.6141
3.5181,1.6191
3.5186,1.6141
3.5192,1.6141
3.5197,1.6141
3.5203,1.6141
3.5208,1.6191
3.5214,1.6141
3.5219,1.6191
3.5225,1.6191
3.5230,1.6191
3.5236,1.6191
3.5241,1.6141
3.5247,1.6141
3.5252,1.6141
3.5257,1.6141
3.5263,1.6141
3.5268,1.6141
3.5274,1.6191
3.5279,1.6191
3.5285,1.6141
3.5290,1.6141
3.5296,1.6141
3.5301,1.6191
3.5306,1.6141
3.5312,1.6191
3.5317,1.6191
3.5323,1.6191
3.5328,1.6141
3.5334,1.6141
3.5339,1.6191
3.5345,1.6191
3.5350,1.6191
3.5355,1.6141
3.5361,1.6191
3.5366,1.6141
3.5372,1.6191
3.5377,1.6141
3.5383,1.6141
3.5388,1.6191
3.5394,1.6191
3.5399,1.6191
3.5405,1.6141
3.5410,1.6191
3.5416,1.6191
3.5421,1.6191
3.5427,1.6141
3.5432,1.6141
3.5438,1.6191
3.5444,1.6191
3.5450,1.6141
3.5456,1.6141
3.5462,1.6191
3.5468,1.6191
3.5474,1.6191
3.5479,1.6191
3.5485,1.6191
3.5490,1.6191
3.5496,1.6141
3.5502,1.6191
3.5507,1.6191
3.5514,1.6141
3.5520,1.6141
3.5526,1.6191
3.5531,1.6141
3.5537,1.6191
3.5542,1.6141
3.5548,1.6242
3.5553,1.6141
3.5559,1.6191
3.5564,1.6141
3.5570,1.6191
3.5575,1.6141
3.5581,1.6191
3.5586,1.6191
3.5592,1.6191
3.5606,1.6191
3.5612,1.6191
3.5618,1.6191
3.5624,1.6141
3.5629,1.6191
3.5635,1.6191
3.5641,1.6191
3.5649,1.6191
3.5654,1.6191
3.5660,1.6191
3.5666,1.6141
3.5671,1.6141
3.5678,1.6191
3.5684,1.6191
3.5691,1.6191
3.5697,1.6191
3.5703,1.6090
3.5709,1.6191
3.5714,1.6191
3.5719,1.6141
3.5725,1.6141
3.5730,1.6191
3.5736,1.6191
3.5741,1.6191
3.5747,1.6191
3.5752,1.6141
3.5758,1.6191
3.5763,1.6141
3.5769,1.6191
3.5774,1.6191
3.5780,1.6141
3.5785,1.6141
3.5791,1.6141
3.5796,1.6141
3.5802,1.6141
3.5807,1.6141
3.5812,1.6141
3.5818,1.6141
3.5823,1.6191
3.5829,1.6141
3.5834,1.6141
3.5840,1.6191
3.5845,1.6141
3.5851,1.6191
3.5856,1.6141
3.5862,1.6141
3.5867,1.6191
3.5873,1.6141
3.5878,1.6191
3.5884,1.6191
3.5889,1.6191
3.5895,1.6191
3.5900,1.6191
3.5906,1.6191
3.5911,1.6191
3.5917,1.6191
3.5922,1.6141
3.5929,1.6141
3.5934,1.6191
3.5940,1.6191
3.5945,1.6141
3.5951,1.6141
3.5956,1.6141
3.5962,1.6141
3.5967,1.6141
3.5972,1.6141
3.5978,1.6141
3.5983,1.6141
3.5989,1.6141
3.5994,1.6191
3.5999,1.6141
3.6005,1.6141
3.6010,1.6141
3.6016,1.6191
3.6021,1.6141
3.6026,1.6191
3.6032,1.6141
3.6037,1.6141
3.6043,1.6191
3.6048,1.6141
3.6053,1.6191
3.6059,1.6141
3.6065,1.6141
3.6070,1.6141
3.6076,1.6191
3.6081,1.6191
3.6086,1.6141
3.6092,1.6141
3.6097,1.6191
3.6103,1.6141
3.6108,1.6191
3.6113,1.6191
3.6119,1.6191
3.6124,1.6141
3.6130,1.6191
3.6135,1.6141
3.6140,1.6141
3.6146,1.6191
3.6151,1.6191
3.6157,1.6191
3.6162,1.6141
3.6167,1.6141
3.6173,1.6191
3.6178,1.6191
3.6184,1.6141
3.6189,1.6141
3.6194,1.6191
3.6200,1.6141
3.6205,1.6191
3.6211,1.6141
3.6216,1.6191
3.6222,1.6141
3.6227,1.6141
3.6232,1.6141
3.6238,1.6191
3.6243,1.6191
3.6249,1.6141
3.6254,1.6141
3.6259,1.6191
3.6265,1.6141
3.6270,1.6141
3.6276,1.6191
3.6281,1.6191
3.6286,1.6191
3.6292,1.6141
3.6297,1.6191
3.6303,1.6141
3.6308,1.6141
3.6313,1.6141
3.6319,1.6141
3.6324,1.6141
3.6330,1.6141
3.6335,1.6191
3.6341,1.6191
3.6346,1.6191
3.6352,1.6191
3.6357,1.6191
3.6362,1.6141
3.6368,1.6141
3.6373,1.6141
3.6379,1.6191
3.6384,1.6141
3.6390,1.6141
3.6395,1.6191
3.6401,1.6191
3.6406,1.6191
3.6411,1.6191
3.6417,1.6191
3.6422,1.6141
3.6428,1.6141
3.6433,1.6141
3.6439,1.6141
3.6444,1.6191
3.6450,1.6191
3.6455,1.6191
3.6460,1.6141
3.6466,1.6141
3.6471,1.6191
3.6477,1.6191
3.6482,1.6141
3.6488,1.6191
3.6493,1.6191
3.6499,1.6141
3.6504,1.6191
3.6509,1.6141
3.6515,1.6191
3.6520,1.6141
3.6526,1.6191
3.6531,1.6191
3.6537,1.6191
3.6542,1.6141
3.6547,1.6141
3.6553,1.6191
3.6558,1.6141
3.6564,1.6141
3.6570,1.6141
3.6575,1.6191
3.6581,1.6191
3.6586,1.6191
3.6592,1.6141
3.6597,1.6141
3.6603,1.6191
3.6608,1.6141
3.6613,1.6191
3.6619,1.6191
3.6624,1.6191
3.6630,1.6141
3.6635,1.6191
3.6641,1.6191
3.6646,1.6191
3.6652,1.6191
3.6657,1.6141
3.6662,1.6141
3.6668,1.6141
3.6673,1.6141
3.6679,1.6191
3.6684,1.6191
3.6689,1.6191
3.6695,1.6141
3.6700,1.6141
3.6706,1.6191
3.6711,1.6191
3.6717,1.6141
3.6722,1.6141
3.6727,1.6141
3.6733,1.6141
3.6738,1.6191
3.6744,1.6141
3.6749,1.6141
3.6754,1.6191
3.6760,1.6141
3.6765,1.6141
3.6771,1.6141
3.6776,1.6141
3.6782,1.6141
3.6787,1.6191
3.6793,1.6191
3.6798,1.6141
3.6803,1.6141
3.6809,1.6141
3.6814,1.6191
3.6820,1.6141
3.6825,1.6141
3.6831,1.6191
3.6836,1.6191
3.6842,1.6141
3.6847,1.6191
3.6852,1.6191
3.6858,1.6141
3.6863,1.6191
3.6869,1.6141
3.6874,1.6191
3.6880,1.6141
3.6885,1.6141
3.6891,1.6191
3.6896,1.6191
3.6901,1.6191
3.6907,1.6191
3.6912,1.6191
3.6918,1.6141
3.6923,1.6191
3.6929,1.6141
3.6935,1.6191
3.6940,1.6141
3.6946,1.6090
3.6951,1.6191
3.6957,1.6191
3.6962,1.6191
3.6968,1.6141
3.6974,1.6191
3.6979,1.6191
3.6985,1.6141
3.6990,1.6191
3.6996,1.6191
3.7001,1.6191
3.7007,1.6141
3.7012,1.6141
3.7018,1.6141
3.7023,1.6141
3.7029,1.6191
3.7034,1.6090
3.7040,1.6141
3.7045,1.6141
3.7051,1.6191
3.7056,1.6141
3.7062,1.6141
3.7067,1.6191
3.7073,1.6191
3.7078,1.6141
3.7084,1.6090
3.7089,1.6141
3.7095,1.6141
3.7100,1.6141
3.7106,1.6141
3.7111,1.6141
3.7117,1.6141
3.7122,1.6191
3.7128,1.6191
3.7133,1.6141
3.7139,1.6191
3.7145,1.6141
3.7150,1.6141
3.7156,1.6141
3.7161,1.6141
3.7167,1.6141
3.7172,1.6191
3.7178,1.6191
3.7183,1.6141
3.7189,1.6141
3.7194,1.6191
3.7200,1.6191
3.7205,1.6141
3.7211,1.6191
3.7216,1.6141
3.7222,1.6141
3.7227,1.6191
3.7233,1.6191
3.7238,1.6191
3.7244,1.6141
3.7249,1.6141
3.7255,1.6141
3.7260,1.6141
3.7266,1.6141
3.7271,1.6191
3.7277,1.6141
3.7282,1.6191
3.7288,1.6141
3.7293,1.6242
3.7299,1.6141
3.7304,1.6141
3.7310,1.6191
3.7315,1.6141
3.7321,1.6191
3.7326,1.6191
3.7332,1.6141
3.7337,1.6141
3.7343,1.6141
3.7348,1.6191
3.7354,1.6191
3.7359,1.6141
3.7365,1.6141
3.7370,1.6141
3.7376,1.6141
3.7381,1.6191
3.7387,1.6141
3.7392,1.6191
3.7398,1.6191
3.7403,1.6191
3.7409,1.6141
3.7414,1.6141
3.7420,1.6141
3.7425,1.6191
3.7431,1.6191
3.7436,1.6141
3.7442,1.6191
3.7447,1.6191
3.7453,1.6191
3.7458,1.6191
3.7464,1.6191
3.7469,1.6141
3.7475,1.6191
3.7480,1.6141
3.7486,1.6141
3.7491,1.6141
3.7497,1.6242
3.7502,1.6191
3.7508,1.6141
3.7513,1.6191
3.7519,1.6191
3.7524,1.6191
3.7530,1.6191
3.7535,1.6141
3.7541,1.6191
3.7546,1.6191
3.7552,1.6191
3.7557,1.6191
3.7563,1.6191
3.7568,1.6191
3.7574,1.6141
3.7579,1.6191
3.7585,1.6141
3.7590,1.6141
3.7596,1.6141
3.7604,1.6191
3.7610,1.6191
3.7642,1.6191
3.7660,1.6141
3.7666,1.6141
3.7672,1.6141
3.7677,1.6191
3.7683,1.6191
3.7689,1.6141
3.7694,1.6141
3.7700,1.6141
3.7705,1.6141
3.7711,1.6141
3.7716,1.6141
3.7722,1.6191
3.7727,1.6191
3.7733,1.6191
3.7738,1.6141
3.7744,1.6141
3.7749,1.6141
3.7755,1.6141
3.7760,1.6191
3.7766,1.6191
3.7772,1.6191
3.7777,1.6191
3.7783,1.6191
3.7788,1.6141
3.7794,1.6191
3.7799,1.6141
3.7805,1.6141
3.7810,1.6141
3.7816,1.6141
3.7821,1.6141
3.7827,1.6191
3.7832,1.6141
3.7838,1.6191
3.7843,1.6141
3.7849,1.6191
3.7855,1.6141
3.7861,1.6141
3.7866,1.6191
3.7872,1.6141
3.7877,1.6191
3.7883,1.6141
3.7888,1.6141
3.7894,1.6141
3.7899,1.6191
3.7905,1.6141
3.7910,1.6141
3.7916,1.6191
3.7921,1.6141
3.7927,1.6141
3.7932,1.6191
3.7938,1.6191
3.7944,1.6191
3.7949,1.6141
3.7955,1.6191
3.7960,1.6141
3.7966,1.6191
3.7971,1.6090
3.7977,1.6191
3.7982,1.6191
3.7988,1.6191
3.7993,1.6141
3.7999,1.6191
3.8004,1.6191
3.8010,1.6141
3.8015,1.6141
3.8021,1.6191
3.8026,1.6141
3.8032,1.6141
3.8037,1.6141
3.8043,1.6141
3.8048,1.6141
3.8054,1.6141
3.8059,1.6141
3.8065,1.6191
3.8070,1.6141
3.8076,1.6191
3.8081,1.6191
3.8087,1.6141
3.8092,1.6141
3.8098,1.6141
3.8103,1.6141
3.8109,1.6191
3.8114,1.6191
3.8120,1.6191
3.8125,1.6191
3.8131,1.6191
3.8136,1.6141
3.8142,1.6191
3.8147,1.6141
3.8153,1.6191
3.8159,1.6191
3.8165,1.6191
3.8170,1.6141
3.8176,1.6191
3.8181,1.6141
3.8187,1.6191
3.8192,1.6141
3.8198,1.6141
3.8203,1.6141
3.8209,1.6141
3.8214,1.6141
3.8220,1.6141
3.8225,1.6191
3.8231,1.6191
3.8236,1.6141
3.8242,1.6191
3.8247,1.6141
3.8253,1.6191
3.8259,1.6191
3.8265,1.6141
3.8270,1.6141
3.8276,1.6191
3.8281,1.6191
3.8287,1.6141
3.8292,1.6191
3.8298,1.6141
3.8303,1.6141
3.8309,1.6141
3.8314,1.6191
3.8320,1.6141
3.8325,1.6141
3.8331,1.6141
3.8336,1.6141
3.8342,1.6191
3.8347,1.6141
3.8353,1.6141
3.8358,1.6141
3.8364,1.6141
3.8369,1.6141
3.8375,1.6191
3.8380,1.6141
3.8386,1.6141
3.8391,1.6191
3.8397,1.6141
3.8402,1.6191
3.8408,1.6191
3.8413,1.6191
3.8419,1.6191
3.8424,1.6191
3.8430,1.6141
3.8435,1.6141
3.8441,1.6141
3.8446,1.6141
3.8452,1.6141
3.8457,1.6191
3.8463,1.6141
3.8469,1.6141
3.8474,1.6191
3.8480,1.6141
3.8485,1.6191
3.8491,1.6191
3.8496,1.6191
3.8502,1.6141
3.8507,1.6141
3.8513,1.6191
3.8518,1.6141
3.8524,1.6141
3.8529,1.6141
3.8535,1.6141
3.8540,1.6191
3.8546,1.6191
3.8551,1.6191
3.8557,1.6141
3.8562,1.6141
3.8568,1.6141
3.8573,1.6191
3.8579,1.6191
3.8584,1.6141
3.8590,1.6191
3.8595,1.6141
3.8601,1.6141
3.8606,1.6191
3.8612,1.6191
3.8617,1.6191
3.8623,1.6141
3.8628,1.6141
3.8634,1.6141
3.8639,1.6191
3.8645,1.6141
3.8650,1.6191
3.8656,1.6191
3.8661,1.6191
3.8667,1.6191
3.8672,1.6141
3.8678,1.6141
3.8683,1.6191
3.8689,1.6191
3.8694,1.6191
3.8700,1.6191
3.8705,1.6191
3.8711,1.6141
3.8716,1.6141
3.8722,1.6191
3.8728,1.6191
3.8733,1.6191
3.8739,1.6141
3.8744,1.6141
3.8750,1.6141
3.8755,1.6141
3.8761,1.6141
3.8766,1.6191
3.8772,1.6141
3.8777,1.6191
3.8783,1.6141
3.8788,1.6141
3.8794,1.6141
3.8799,1.6191
3.8805,1.6141
3.8810,1.6191
3.8816,1.6141
3.8821,1.6141
3.8827,1.6141
3.8832,1.6141
3.8838,1.6141
3.8843,1.6141
3.8849,1.6191
3.8854,1.6141
3.8860,1.6191
3.8865,1.6191
3.8871,1.6191
3.8876,1.6141
3.8882,1.6191
3.8887,1.6191
3.8893,1.6191
3.8898,1.6141
3.8904,1.6141
3.8909,1.6141
3.8915,1.6191
3.8920,1.6191
3.8926,1.6191
3.8931,1.6141
3.8937,1.6191
3.8942,1.6141
3.8948,1.6141
3.8954,1.6191
3.8959,1.6141
3.8965,1.6141
3.8970,1.6141
3.8976,1.6141
3.8981,1.6141
3.8987,1.6191
3.8992,1.6141
3.8998,1.6141
3.9003,1.6191
3.9009,1.6141
3.9014,1.6141
3.9020,1.6141
3.9025,1.6141
3.9031,1.6191
3.9036,1.6191
3.9042,1.6141
3.9047,1.6191
3.9053,1.6191
3.9058,1.6090
3.9064,1.6191
3.9069,1.6191
3.9075,1.6141
3.9080,1.6191
3.9086,1.6191
3.9091,1.6191
3.9160,1.6141
3.9166,1.6191
3.9172,1.6191
3.9177,1.6141
3.9183,1.6191
3.9188,1.6141
3.9194,1.6141
3.9200,1.6191
3.9205,1.6141
3.9211,1.6141
3.9216,1.6191
3.9222,1.6191
3.9228,1.6141
3.9233,1.6141
3.9239,1.6191
3.9244,1.6141
3.9250,1.6141
3.9255,1.6141
3.9261,1.6141
3.9267,1.6141
3.9272,1.6191
3.9278,1.6141
3.9283,1.6191
3.9289,1.6191
3.9294,1.6141
3.9300,1.6141
3.9306,1.6191
3.9312,1.6141
3.9318,1.6141
3.9324,1.6141
3.9329,1.6191
3.9335,1.6141
3.9341,1.6191
3.9346,1.6141
3.9352,1.6191
3.9358,1.6191
3.9363,1.6141
3.9369,1.6191
3.9374,1.6141
3.9380,1.6141
3.9386,1.6141
3.9391,1.6191
3.9397,1.6141
3.9402,1.6141
3.9408,1.6191
3.9414,1.6141
3.9419,1.6191
3.9425,1.6141
3.9430,1.6191
3.9436,1.6141
3.9441,1.6141
3.9447,1.6141
3.9452,1.6141
3.9458,1.6191
3.9463,1.6191
3.9469,1.6141
3.9475,1.6191
3.9480,1.6191
3.9486,1.6141
3.9491,1.6191
3.9497,1.6141
3.9503,1.6191
3.9508,1.6191
3.9514,1.6191
3.9519,1.6090
3.9525,1.6191
3.9530,1.6141
3.9536,1.6191
3.9541,1.6141
3.9547,1.6191
3.9552,1.6141
3.9558,1.6191
3.9563,1.6141
3.9569,1.6141
3.9574,1.6191
3.9580,1.6141
3.9586,1.6191
3.9591,1.6141
3.9597,1.6191
3.9603,1.6090
3.9608,1.6191
3.9614,1.6141
3.9620,1.6141
3.9626,1.6191
3.9631,1.6141
3.9637,1.6191
3.9643,1.6141
3.9648,1.6191
3.9654,1.6191
3.9659,1.6141
3.9665,1.6141
3.9671,1.6141
3.9676,1.6191
3.9682,1.6141
3.9687,1.6141
3.9693,1.6191
3.9698,1.6141
3.9704,1.6141
3.9710,1.6141
3.9715,1.6141
3.9721,1.6141
3.9726,1.6141
3.9732,1.6141
3.9737,1.6141
3.9743,1.6191
3.9748,1.6191
3.9754,1.6141
3.9760,1.6191
3.9765,1.6141
3.9771,1.6191
3.9776,1.6191
3.9782,1.6191
3.9787,1.6141
3.9793,1.6141
3.9798,1.6191
3.9804,1.6141
3.9809,1.6141
3.9815,1.6141
3.9820,1.6191
3.9826,1.6141
3.9831,1.6141
3.9837,1.6191
3.9842,1.6141
3.9848,1.6141
3.9853,1.6191
3.9859,1.6141
3.9865,1.6191
3.9870,1.6141
3.9876,1.6141
3.9881,1.6141
3.9887,1.6191
3.9892,1.6141
3.9898,1.6141
3.9903,1.6141
3.9909,1.6141
3.9914,1.6141
3.9920,1.6141
3.9926,1.6141
3.9931,1.6141
3.9937,1.6191
3.9942,1.6191
3.9948,1.6191
3.9954,1.6141
3.9959,1.6191
3.9965,1.6141
3.9970,1.6141
3.9975,1.6191
3.9981,1.6191
3.9986,1.6141
3.9992,1.6191
3.9997,1.6141
4.0002,1.6141
4.0008,1.6141
4.0013,1.6191
4.0018,1.6141
4.0024,1.6141
4.0029,1.6141
4.0035,1.6191
4.0040,1.6191
4.0045,1.6141
4.0051,1.6191
4.0056,1.6141
4.0062,1.6141
4.0067,1.6191
4.0073,1.6141
4.0078,1.6191
4.0084,1.6141
4.0089,1.6141
4.0094,1.6141
4.0100,1.6141
4.0105,1.6141
4.0111,1.6191
4.0123,1.6141
4.0129,1.6141
4.0134,1.6141
4.0140,1.6191
4.0145,1.6141
4.0151,1.6141
4.0156,1.6141
4.0161,1.6191
4.0167,1.6141
4.0172,1.6191
4.0178,1.6141
4.0183,1.6141
4.0188,1.6141
4.0194,1.6141
4.0199,1.6141
4.0204,1.6191
4.0210,1.6191
4.0215,1.6191
4.0221,1.6141
4.0226,1.6141
4.0231,1.6141
4.0237,1.6191
4.0242,1.6141
4.0247,1.6141
4.0253,1.6141
4.0258,1.6141
4.0263,1.6141
4.0269,1.6191
4.0274,1.6191
4.0280,1.6191
4.0285,1.6191
4.0290,1.6090
4.0296,1.6191
4.0301,1.6141
4.0307,1.6191
4.0312,1.6191
4.0317,1.6191
4.0323,1.6191
4.0328,1.6141
4.0333,1.6141
4.0339,1.6141
4.0344,1.6141
4.0349,1.6141
4.0355,1.6141
4.0361,1.6141
4.0367,1.6191
4.0372,1.6191
4.0378,1.6141
4.0383,1.6141
4.0388,1.6191
4.0394,1.6141
4.0399,1.6141
4.0405,1.6141
4.0410,1.6191
4.0416,1.6191
4.0421,1.6141
4.0427,1.6141
4.0432,1.6141
4.0438,1.6090
4.0443,1.6141
4.0449,1.6191
4.0455,1.6191
4.0461,1.6141
4.0467,1.6191
4.0473,1.6141
4.0478,1.6141
4.0484,1.6090
4.0490,1.6141
4.0495,1.6141
4.0501,1.6191
4.0507,1.6191
4.0513,1.6191
4.0518,1.6141
4.0524,1.6191
4.0529,1.6141
4.0535,1.6141
4.0543,1.6141
4.0548,1.6191
4.0554,1.6191
4.0573,1.6191
4.0578,1.6191
4.0584,1.6141
4.0590,1.6191
4.0596,1.6141
4.0602,1.6191
4.0608,1.6141
4.0613,1.6191
4.0619,1.6141
4.0625,1.6141
4.0631,1.6141
4.0637,1.6141
4.0643,1.6141
4.0649,1.6191
4.0654,1.6191
4.0661,1.6141
4.0667,1.6141
4.0673,1.6141
4.0678,1.6141
4.0684,1.6191
4.0689,1.6191
4.0695,1.6141
4.0701,1.6191
4.0706,1.6191
4.0712,1.6191
4.0717,1.6141
4.0723,1.6141
4.0728,1.6191
4.0733,1.6191
4.0739,1.6191
4.0744,1.6191
4.0749,1.6191
4.0755,1.6191
4.0760,1.6191
4.0765,1.6141
4.0770,1.6141
4.0776,1.6191
4.0781,1.6191
4.0786,1.6191
4.0792,1.6141
4.0797,1.6141
4.0802,1.6141
4.0808,1.6191
4.0813,1.6191
4.0818,1.6191
4.0824,1.6191
4.0829,1.6141
4.0834,1.6191
4.0839,1.6141
4.0845,1.6191
4.0850,1.6141
4.0856,1.6141
4.0861,1.6191
4.0867,1.6141
4.0872,1.6141
4.0877,1.6141
4.0882,1.6141
4.0888,1.6141
4.0893,1.6141
4.0898,1.6191
4.0904,1.6141
4.0909,1.6141
4.0914,1.6141
4.0920,1.6191
4.0925,1.6191
4.0930,1.6191
4.0936,1.6191
4.0941,1.6141
4.0946,1.6191
4.0952,1.6141
4.0957,1.6191
4.0962,1.6191
4.0968,1.6191
4.0973,1.6141
4.0978,1.6141
4.0984,1.6141
4.0989,1.6141
4.0994,1.6141
4.0999,1.6090
4.1005,1.6141
4.1010,1.6141
4.1015,1.6191
4.1021,1.6141
4.1026,1.6141
4.1031,1.6191
4.1037,1.6191
4.1042,1.6191
4.1047,1.6141
4.1053,1.6191
4.1058,1.6191
4.1063,1.6191
4.1069,1.6141
4.1074,1.6191
4.1079,1.6191
4.1085,1.6191
4.1090,1.6191
4.1095,1.6191
4.1100,1.6141
4.1106,1.6141
4.1111,1.6191
4.1116,1.6191
4.1122,1.6191
4.1127,1.6191
4.1132,1.6141
4.1138,1.6141
4.1143,1.6191
4.1148,1.6191
4.1153,1.6141
4.1159,1.6191
4.1164,1.6191
4.1169,1.6191
4.1175,1.6141
4.1180,1.6141
4.1185,1.6141
4.1191,1.6141
4.1196,1.6141
4.1201,1.6141
4.1207,1.6141
4.1212,1.6141
4.1217,1.6141
4.1223,1.6191
4.1228,1.6141
4.1233,1.6191
4.1238,1.6191
4.1244,1.6191
4.1249,1.6191
4.1254,1.6191
4.1260,1.6191
4.1265,1.6191
4.1270,1.6141
4.1276,1.6191
